,time,open,high,low,close,volume
17343,4/12/21 9:15,482.92,483.5,482.92,483.5,1205
17342,4/12/21 9:25,482.6,482.6,482.6,482.6,151
17341,4/12/21 9:30,482,482,482,482,860
17340,4/12/21 9:35,481.78,481.78,475.77,475.77,48902
17339,4/12/21 9:40,476.9,477.58,475,475.29,28177
17338,4/12/21 9:45,475.29,476.38,475.16,475.16,9929
17337,4/12/21 9:50,475.2,476.15,474.53,476.07,33801
17336,4/12/21 9:55,475.47,476.35,474.5,474.53,20415
17335,4/12/21 10:00,474.5,476.74,474.495,476.1241,18982
17334,4/12/21 10:05,476.8,477.75,475.95,475.95,12744
17333,4/12/21 10:10,475.92,476.3183,475.0101,475.5725,8060
17332,4/12/21 10:15,475.335,475.7698,474.22,474.28,16250
17331,4/12/21 10:20,474.495,474.6572,473.58,473.58,12267
17330,4/12/21 10:25,473.45,474.0387,472.4135,473.32,10274
17329,4/12/21 10:30,473.7877,473.7877,471.552,471.965,11469
17328,4/12/21 10:35,471.74,471.85,470.55,470.55,13533
17327,4/12/21 10:40,470.6,470.949,470.12,470.51,7281
17326,4/12/21 10:45,470.63,470.79,469.8,470.17,12972
17325,4/12/21 10:50,470.43,470.66,469.86,470.0263,8658
17324,4/12/21 10:55,470.05,470.38,469.88,469.9,5351
17323,4/12/21 11:00,469.92,470.6,469.92,470.3277,4894
17322,4/12/21 11:05,470.43,471.14,470.26,471.0245,7840
17321,4/12/21 11:10,471.2,472.01,471.2,471.76,6136
17320,4/12/21 11:15,471.93,473.0532,471.68,472.995,6489
17319,4/12/21 11:20,473,473.4,472.75,473.29,9002
17318,4/12/21 11:25,473.65,474.1,473.41,473.57,6830
17317,4/12/21 11:30,473.585,473.81,473.17,473.78,3128
17316,4/12/21 11:35,474.06,474.36,473.33,473.715,5022
17315,4/12/21 11:40,473.5601,473.62,473,473.1592,7515
17314,4/12/21 11:45,473.235,473.92,473.235,473.33,2621
17313,4/12/21 11:50,473.55,473.55,472.5,472.5,4810
17312,4/12/21 11:55,472.415,472.53,472.04,472.16,6480
17311,4/12/21 12:00,472.258,472.4,471.79,471.83,4933
17310,4/12/21 12:05,471.87,472.33,471.82,472.05,5125
17309,4/12/21 12:10,472.08,472.46,472.08,472.46,4467
17308,4/12/21 12:15,472.41,472.41,471.99,472.21,4613
17307,4/12/21 12:20,472.24,472.37,471.91,472.09,4300
17306,4/12/21 12:25,472.255,472.255,471.05,471.25,6701
17305,4/12/21 12:30,471.245,472.05,471.235,471.8756,4995
17304,4/12/21 12:35,472.295,473.49,472.02,473.27,4736
17303,4/12/21 12:40,473.205,473.205,472.65,472.89,6131
17302,4/12/21 12:45,472.81,472.81,472.16,472.335,4712
17301,4/12/21 12:50,472.335,472.34,471.735,471.8067,8102
17300,4/12/21 12:55,471.58,472.6,471.58,472.41,5011
17299,4/12/21 13:00,472.405,473.36,472.22,473.36,4194
17298,4/12/21 13:05,473.44,473.99,473.35,473.35,3679
17297,4/12/21 13:10,473.415,473.51,472.965,473.195,17424
17296,4/12/21 13:15,472.9692,473.4763,472.29,472.5286,4754
17295,4/12/21 13:20,472.47,472.56,472.27,472.27,3158
17294,4/12/21 13:25,472.29,472.86,472.29,472.74,3175
17293,4/12/21 13:30,472.82,473.01,472.54,472.54,4135
17292,4/12/21 13:35,472.6,472.72,472.23,472.496,4323
17291,4/12/21 13:40,472.3,472.648,472.17,472.17,3709
17290,4/12/21 13:45,472.165,472.165,471.79,471.79,3881
17289,4/12/21 13:50,471.98,472.345,471.7558,471.9,4168
17288,4/12/21 13:55,471.885,472.05,471.22,471.22,4342
17287,4/12/21 14:00,471.52,472.2,471.52,471.79,5489
17286,4/12/21 14:05,471.62,472.355,471.62,472.355,5329
17285,4/12/21 14:10,472.31,472.9599,472.02,472.9599,4160
17284,4/12/21 14:15,472.785,472.97,472.395,472.85,15170
17283,4/12/21 14:20,472.735,473.34,472.63,473.24,9430
17282,4/12/21 14:25,473.33,473.3499,472.705,472.87,3586
17281,4/12/21 14:30,472.99,473.22,472.89,473.04,4120
17280,4/12/21 14:35,473.03,473.25,472.94,473.03,4716
17279,4/12/21 14:40,473.115,473.52,473.02,473.325,4285
17278,4/12/21 14:45,473.51,473.79,473.24,473.61,5018
17277,4/12/21 14:50,473.535,473.77,473.23,473.74,11443
17276,4/12/21 14:55,473.755,473.84,473.45,473.84,4939
17275,4/12/21 15:00,473.835,474.21,473.835,474.205,6278
17274,4/12/21 15:05,474.1511,474.25,474,474.12,6429
17273,4/12/21 15:10,474.12,474.77,474.12,474.695,5379
17272,4/12/21 15:15,474.61,475.25,474.61,474.8,6315
17271,4/12/21 15:20,474.76,474.76,474.07,474.26,5875
17270,4/12/21 15:25,474.27,474.34,474.02,474.15,2388
17269,4/12/21 15:30,474.47,474.68,474.19,474.35,4188
17268,4/12/21 15:35,474.31,474.41,474.0201,474.13,7840
17267,4/12/21 15:40,474.13,475.4006,474.03,475.385,7312
17266,4/12/21 15:45,475.46,475.6,475.1,475.35,10193
17265,4/12/21 15:50,475.345,475.7,474.9,475.0975,10421
17264,4/12/21 15:55,475.265,475.265,473.59,473.82,18796
17263,4/12/21 16:00,473.59,473.69,472.48,472.8,72352
17262,4/12/21 16:05,472.8,472.8,472.8,472.8,17683
17261,4/12/21 16:10,472.8,472.8,472.8,472.8,775
17260,4/12/21 16:20,472.8,472.8,472.8,472.8,2407
17259,4/13/21 6:35,475,475,475,475,102
17258,4/13/21 7:05,475.25,475.25,475.25,475.25,100
17257,4/13/21 7:15,475.25,475.25,475.25,475.25,556
17256,4/13/21 8:05,477.5,477.5,477.5,477.5,603
17255,4/13/21 8:50,476,476,476,476,200
17254,4/13/21 8:55,475.15,475.15,475.15,475.15,394
17253,4/13/21 9:35,476.528,478.01,474.595,476.77,22983
17252,4/13/21 9:40,478.13,479.21,477.73,478.6999,15142
17251,4/13/21 9:45,478.4501,480.85,478.4501,480.4778,14057
17250,4/13/21 9:50,480.5,481.61,480.24,481.215,12763
17249,4/13/21 9:55,481.5149,483.25,481.4261,482.1687,30712
17248,4/13/21 10:00,481.78,482.96,481.78,482.7,13498
17247,4/13/21 10:05,482.57,483.4,482.1701,483.1127,12617
17246,4/13/21 10:10,482.43,482.43,480.2252,480.2252,7510
17245,4/13/21 10:15,480.82,480.82,480.14,480.43,6728
17244,4/13/21 10:20,480.405,481.37,480.405,481.12,7770
17243,4/13/21 10:25,481.1,481.565,480.8,480.93,7038
17242,4/13/21 10:30,480.87,481.45,480.4601,480.54,5595
17241,4/13/21 10:35,480.6346,480.6346,479.78,479.78,3157
17240,4/13/21 10:40,479.85,480.12,477.795,477.795,4770
17239,4/13/21 10:45,477.75,477.7661,477.21,477.21,5001
17238,4/13/21 10:50,477.375,477.84,477.34,477.64,4783
17237,4/13/21 10:55,477.7645,477.9799,476.2419,476.2419,4584
17236,4/13/21 11:00,476.2399,477.56,476.225,477.25,4428
17235,4/13/21 11:05,476.92,476.92,476.26,476.485,15399
